,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
623,,154_4551294440_CACEIS,1859498344,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498344,1859498344,4551294440,-590882299,2021-05-17
624,,154_4551294439_CACEIS,1859497933,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497933,1859497933,4551294440,-590882299,2021-05-17
625,,154_4551294438_CACEIS,1859497668,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497668,1859497668,4551294440,-590882299,2021-05-17
626,,154_4551294437_CACEIS,1859497413,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497413,1859497413,4551294440,-590882299,2021-05-17
627,,154_4551294436_CACEIS,1859496830,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496830,1859496830,4551294440,-590882299,2021-05-17
628,,154_4551294432_CACEIS,1859496616,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496616,1859496616,4551294440,-590882299,2021-05-17
629,,154_4551294430_CACEIS,1859496073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496073,1859496073,4551294440,-590882299,2021-05-17
630,,52_4551294440_CACEIS,1859498345,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498345,1859498345,4551294440,-590882299,2021-05-17
631,,84_4551294440_CACEIS,1859498346,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498346,1859498346,4551294440,-590882299,2021-05-17
632,,52_4551294438_CACEIS,1859497807,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497807,1859497807,4551294440,-590882299,2021-05-17
633,,52_4551294432_CACEIS,1859496602,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496602,1859496602,4551294440,-590882299,2021-05-17
634,,52_4551294430_CACEIS,1859495916,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495916,1859495916,4551294440,-590882299,2021-05-17
635,,52_4551294437_CACEIS,1859497315,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497315,1859497315,4551294440,-590882299,2021-05-17
636,,84_4551294439_CACEIS,1859498039,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498039,1859498039,4551294440,-590882299,2021-05-17
637,,84_4551294438_CACEIS,1859497604,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497604,1859497604,4551294440,-590882299,2021-05-17
638,,52_4551294436_CACEIS,1859496955,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496955,1859496955,4551294440,-590882299,2021-05-17
639,,52_4551294439_CACEIS,1859498083,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498083,1859498083,4551294440,-590882299,2021-05-17
640,,84_4551294437_CACEIS,1859497220,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497220,1859497220,4551294440,-590882299,2021-05-17
641,,84_4551294436_CACEIS,1859496903,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496903,1859496903,4551294440,-590882299,2021-05-17
642,,84_4551294432_CACEIS,1859496622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496622,1859496622,4551294440,-590882299,2021-05-17
643,,84_4551294430_CACEIS,1859495857,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495857,1859495857,4551294440,-590882299,2021-05-17
644,,11_4551294440_CACEIS,1859498347,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498347,1859498347,4551294440,-590882299,2021-05-17
645,,11_4551294439_CACEIS,1859498019,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498019,1859498019,4551294440,-590882299,2021-05-17
646,,11_4551294438_CACEIS,1859497619,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497619,1859497619,4551294440,-590882299,2021-05-17
647,,11_4551294437_CACEIS,1859497264,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497264,1859497264,4551294440,-590882299,2021-05-17
648,,11_4551294436_CACEIS,1859496907,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496907,1859496907,4551294440,-590882299,2021-05-17
649,,11_4551294432_CACEIS,1859496544,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496544,1859496544,4551294440,-590882299,2021-05-17
650,,11_4551294430_CACEIS,1859495863,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495863,1859495863,4551294440,-590882299,2021-05-17
651,,305_4551294440_CACEIS,1859498348,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498348,1859498348,4551294440,-590882299,2021-05-17
652,,305_4551294439_CACEIS,1859498066,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498066,1859498066,4551294440,-590882299,2021-05-17
653,,305_4551294430_CACEIS,1859495918,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495918,1859495918,4551294440,-590882299,2021-05-17
654,,305_4551294432_CACEIS,1859496580,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496580,1859496580,4551294440,-590882299,2021-05-17
655,,305_4551294437_CACEIS,1859497426,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497426,1859497426,4551294440,-590882299,2021-05-17
656,,305_4551294436_CACEIS,1859497045,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497045,1859497045,4551294440,-590882299,2021-05-17
657,,305_4551294438_CACEIS,1859497561,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497561,1859497561,4551294440,-590882299,2021-05-17
658,,202_4551294440_CACEIS,1859498349,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498349,1859498349,4551294440,-590882299,2021-05-17
659,,226_4551294440_CACEIS,1859498350,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498350,1859498350,4551294440,-590882299,2021-05-17
660,,202_4551294439_CACEIS,1859498171,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859498171,1859498171,4551294440,-590882299,2021-05-17
661,,117_4551294440_CACEIS,1859498351,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498351,1859498351,4551294440,-590882299,2021-05-17
662,,226_4551294439_CACEIS,1859497930,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497930,1859497930,4551294440,-590882299,2021-05-17
663,,202_4551294438_CACEIS,1859497573,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497573,1859497573,4551294440,-590882299,2021-05-17
664,,226_4551294438_CACEIS,1859497621,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497621,1859497621,4551294440,-590882299,2021-05-17
665,,117_4551294439_CACEIS,1859498015,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498015,1859498015,4551294440,-590882299,2021-05-17
666,,202_4551294437_CACEIS,1859497316,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859497316,1859497316,4551294440,-590882299,2021-05-17
667,,226_4551294437_CACEIS,1859497399,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497399,1859497399,4551294440,-590882299,2021-05-17
668,,117_4551294438_CACEIS,1859497671,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497671,1859497671,4551294440,-590882299,2021-05-17
669,,117_4551294437_CACEIS,1859497401,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497401,1859497401,4551294440,-590882299,2021-05-17
670,,226_4551294436_CACEIS,1859496971,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496971,1859496971,4551294440,-590882299,2021-05-17
671,,117_4551294436_CACEIS,1859496856,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496856,1859496856,4551294440,-590882299,2021-05-17
672,,226_4551294432_CACEIS,1859496450,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496450,1859496450,4551294440,-590882299,2021-05-17
673,,117_4551294432_CACEIS,1859496587,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496587,1859496587,4551294440,-590882299,2021-05-17
674,,202_4551294436_CACEIS,1859496839,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496839,1859496839,4551294440,-590882299,2021-05-17
675,,226_4551294430_CACEIS,1859495957,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495957,1859495957,4551294440,-590882299,2021-05-17
676,,117_4551294430_CACEIS,1859496003,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496003,1859496003,4551294440,-590882299,2021-05-17
677,,202_4551294432_CACEIS,1859496528,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859496528,1859496528,4551294440,-590882299,2021-05-17
678,,202_4551294430_CACEIS,1859495830,OB,OB,No-pair,wire transfer,Caceis booked the wire transfer for SD 2021-04-28. Integrata yet to book,1859495830,1859495830,4551294440,-590882299,2021-05-17
679,,44_4551294440_CACEIS,1859498353,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498353,1859498353,4551294440,-590882299,2021-05-17
680,,44_4551294439_CACEIS,1859497900,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497900,1859497900,4551294440,-590882299,2021-05-17
681,,44_4551294438_CACEIS,1859497627,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497627,1859497627,4551294440,-590882299,2021-05-17
682,,44_4551294437_CACEIS,1859497473,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497473,1859497473,4551294440,-590882299,2021-05-17
683,,135_4551294440_CACEIS,1859498352,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498352,1859498352,4551294440,-590882299,2021-05-17
684,,44_4551294436_CACEIS,1859496885,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496885,1859496885,4551294440,-590882299,2021-05-17
685,,44_4551294432_CACEIS,1859496532,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496532,1859496532,4551294440,-590882299,2021-05-17
686,,35_4551294440_CACEIS,1859498354,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498354,1859498354,4551294440,-590882299,2021-05-17
687,,135_4551294439_CACEIS,1859498105,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498105,1859498105,4551294440,-590882299,2021-05-17
688,,135_4551294438_CACEIS,1859497763,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497763,1859497763,4551294440,-590882299,2021-05-17
689,,135_4551294432_CACEIS,1859496756,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496756,1859496756,4551294440,-590882299,2021-05-17
690,,322_4551294440_CACEIS,1859498355,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498355,1859498355,4551294440,-590882299,2021-05-17
691,,44_4551294430_CACEIS,1859495787,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495787,1859495787,4551294440,-590882299,2021-05-17
692,,35_4551294432_CACEIS,1859496761,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496761,1859496761,4551294440,-590882299,2021-05-17
693,,135_4551294430_CACEIS,1859495822,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495822,1859495822,4551294440,-590882299,2021-05-17
694,,135_4551294437_CACEIS,1859497217,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497217,1859497217,4551294440,-590882299,2021-05-17
695,,35_4551294430_CACEIS,1859496085,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496085,1859496085,4551294440,-590882299,2021-05-17
696,,35_4551294437_CACEIS,1859497490,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497490,1859497490,4551294440,-590882299,2021-05-17
697,,135_4551294436_CACEIS,1859496918,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496918,1859496918,4551294440,-590882299,2021-05-17
698,,35_4551294439_CACEIS,1859498217,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498217,1859498217,4551294440,-590882299,2021-05-17
699,,35_4551294438_CACEIS,1859497831,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497831,1859497831,4551294440,-590882299,2021-05-17
700,,35_4551294436_CACEIS,1859497126,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497126,1859497126,4551294440,-590882299,2021-05-17
701,,322_4551294439_CACEIS,1859498038,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498038,1859498038,4551294440,-590882299,2021-05-17
702,,322_4551294438_CACEIS,1859497650,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497650,1859497650,4551294440,-590882299,2021-05-17
703,,322_4551294437_CACEIS,1859497408,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497408,1859497408,4551294440,-590882299,2021-05-17
704,,12_4551294440_CACEIS,1859498356,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498356,1859498356,4551294440,-590882299,2021-05-17
705,,322_4551294436_CACEIS,1859497033,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497033,1859497033,4551294440,-590882299,2021-05-17
706,,322_4551294432_CACEIS,1859496745,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496745,1859496745,4551294440,-590882299,2021-05-17
707,,322_4551294430_CACEIS,1859496094,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496094,1859496094,4551294440,-590882299,2021-05-17
708,,12_4551294439_CACEIS,1859498028,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498028,1859498028,4551294440,-590882299,2021-05-17
709,,12_4551294438_CACEIS,1859497629,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497629,1859497629,4551294440,-590882299,2021-05-17
710,,12_4551294432_CACEIS,1859496555,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496555,1859496555,4551294440,-590882299,2021-05-17
711,,12_4551294430_CACEIS,1859495872,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495872,1859495872,4551294440,-590882299,2021-05-17
712,,12_4551294436_CACEIS,1859496919,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496919,1859496919,4551294440,-590882299,2021-05-17
713,,12_4551294437_CACEIS,1859497274,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497274,1859497274,4551294440,-590882299,2021-05-17
714,,332_4551294440_CACEIS,1859498357,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859498357,1859498357,4551294440,-590882299,2021-05-17
715,,332_4551294439_CACEIS,1859497970,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497970,1859497970,4551294440,-590882299,2021-05-17
716,,332_4551294438_CACEIS,1859497590,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497590,1859497590,4551294440,-590882299,2021-05-17
717,,332_4551294437_CACEIS,1859497379,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497379,1859497379,4551294440,-590882299,2021-05-17
718,,332_4551294430_CACEIS,1859495927,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859495927,1859495927,4551294440,-590882299,2021-05-17
719,,332_4551294436_CACEIS,1859497115,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859497115,1859497115,4551294440,-590882299,2021-05-17
720,,332_4551294432_CACEIS,1859496752,OB,OB,No-pair,proceeds sell,Caceis booked the proceeds sell for SD 2021-05-17. Integrata yet to book,1859496752,1859496752,4551294440,-590882299,2021-05-17
721,,252_4551294440_CACEIS,1859498358,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498358,1859498358,4551294440,-590882299,2021-05-17
722,,252_4551294439_CACEIS,1859498018,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498018,1859498018,4551294440,-590882299,2021-05-17
723,,252_4551294437_CACEIS,1859497479,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497479,1859497479,4551294440,-590882299,2021-05-17
