,Side1_UniqueIds,Side0_UniqueIds,Predicted_Status,Predicted_action,PredictedCategory,PredictedComment,TaskID,SourceCombinationCode,BusinessDate,BreakID,Final_predicted_break,ML_flag,SetupID,probability_No_pair,probability_UMB,probability_UMR,probability_UMT,ReconSetupName,ClientShortCode,CreatedDate,ActionType,ActionTypeCode
475,156_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772855,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
476,60_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922473,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
477,,2_2491400081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 05-17-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772847,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
478,191_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769664,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
479,120_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-16-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744552,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
480,79_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904906,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
481,35_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897198,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
482,96_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904894,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
483,100_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904881,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
484,40_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897190,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
485,,39_2491430081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922466,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
486,154_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769716,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
487,186_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769666,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
488,57_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877322,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
489,77_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897207,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
490,,40_2491430081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922444,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
491,37_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897194,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
492,4_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769674,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
493,186_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772858,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
494,83_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904856,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
495,96_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897219,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
496,87_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897099,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
497,63_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772908,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
498,29_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877348,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
